,stationName,day,season,result,hour
19608,40,4,0,0,19
19609,40,4,1,0,19
19610,40,4,2,0,19
19611,40,4,3,0,19
19612,40,4,0,0,20
19613,40,4,1,0,20
19614,40,4,2,0,20
19615,40,4,3,0,20
19616,40,4,0,0,21
19617,40,4,1,0,21
19618,40,4,2,0,21
19619,40,4,3,0,21
19620,40,0,0,0,22
19621,40,0,1,0,22
19622,40,0,2,0,22
19623,40,0,3,0,22
19624,40,0,0,0,23
19625,40,0,1,0,23
19626,40,0,2,0,23
19627,40,0,3,0,23
19628,40,0,0,0,0
19629,40,0,1,0,0
19630,40,0,2,0,0
19631,40,0,3,0,0
19632,40,0,0,0,1
19633,40,0,1,0,1
19634,40,0,2,0,1
19635,40,0,3,0,1
19636,40,0,0,0,2
19637,40,0,1,0,2
19638,40,0,2,0,2
19639,40,0,3,0,2
19640,40,0,0,0,3
19641,40,0,1,0,3
19642,40,0,2,0,3
19643,40,0,3,0,3
19644,40,0,0,0,4
19645,40,0,1,0,4
19646,40,0,2,0,4
19647,40,0,3,0,4
19648,40,0,0,0,5
19649,40,0,1,0,5
19650,40,0,2,0,5
19651,40,0,3,0,5
19652,40,0,0,0,6
19653,40,0,1,0,6
19654,40,0,2,0,6
19655,40,0,3,0,6
19656,40,0,0,0,7
19657,40,0,1,0,7
19658,40,0,2,0,7
19659,40,0,3,0,7
19660,40,0,0,0,8
19661,40,0,1,0,8
19662,40,0,2,0,8
19663,40,0,3,0,8
19664,40,0,0,1,9
19665,40,0,1,1,9
19666,40,0,2,1,9
19667,40,0,3,1,9
19668,40,0,0,1,10
19669,40,0,1,1,10
19670,40,0,2,1,10
19671,40,0,3,1,10
19672,40,0,0,1,11
19673,40,0,1,1,11
19674,40,0,2,1,11
19675,40,0,3,1,11
19676,40,0,0,1,12
19677,40,0,1,1,12
19678,40,0,2,1,12
19679,40,0,3,1,12
19680,40,0,0,1,13
19681,40,0,1,1,13
19682,40,0,2,2,13
19683,40,0,3,1,13
19684,40,0,0,1,14
19685,40,0,1,1,14
19686,40,0,2,1,14
19687,40,0,3,1,14
19688,40,0,0,1,15
19689,40,0,1,1,15
19690,40,0,2,1,15
19691,40,0,3,1,15
19692,40,0,0,0,16
19693,40,0,1,0,16
19694,40,0,2,1,16
19695,40,0,3,0,16
19696,40,0,0,0,17
19697,40,0,1,0,17
19698,40,0,2,0,17
19699,40,0,3,0,17
19700,40,0,0,0,18
19701,40,0,1,0,18
19702,40,0,2,0,18
19703,40,0,3,0,18
19704,40,0,0,0,19
19705,40,0,1,0,19
19706,40,0,2,0,19
19707,40,0,3,0,19
19708,40,0,0,0,20
19709,40,0,1,0,20
19710,40,0,2,0,20
19711,40,0,3,0,20
19712,68,2,0,0,4
19713,68,2,1,0,4
19714,68,2,2,0,4
19715,68,2,3,0,4
19716,68,2,0,0,5
19717,68,2,1,0,5
19718,68,2,2,0,5
19719,68,2,3,0,5
19720,68,2,0,1,6
19721,68,2,1,1,6
19722,68,2,2,1,6
19723,68,2,3,1,6
19724,68,2,0,2,7
19725,68,2,1,2,7
19726,68,2,2,2,7
19727,68,2,3,2,7
19728,68,2,0,2,8
19729,68,2,1,2,8
19730,68,2,2,2,8
19731,68,2,3,2,8
19732,68,2,0,2,9
19733,68,2,1,2,9
19734,68,2,2,2,9
19735,68,2,3,2,9
19736,68,2,0,2,10
19737,68,2,1,2,10
19738,68,2,2,2,10
19739,68,2,3,2,10
19740,68,2,0,2,11
19741,68,2,1,2,11
19742,68,2,2,2,11
19743,68,2,3,2,11
19744,68,2,0,2,12
19745,68,2,1,2,12
19746,68,2,2,2,12
19747,68,2,3,2,12
19748,68,2,0,2,13
19749,68,2,1,2,13
19750,68,2,2,2,13
19751,68,2,3,2,13
19752,68,2,0,2,14
19753,68,2,1,2,14
19754,68,2,2,2,14
19755,68,2,3,2,14
19756,68,2,0,2,15
19757,68,2,1,2,15
19758,68,2,2,2,15
19759,68,2,3,2,15
19760,68,2,0,2,16
19761,68,2,1,2,16
19762,68,2,2,2,16
19763,68,2,3,2,16
19764,68,2,0,2,17
19765,68,2,1,2,17
19766,68,2,2,2,17
19767,68,2,3,2,17
19768,68,2,0,2,18
19769,68,2,1,2,18
19770,68,2,2,2,18
19771,68,2,3,2,18
19772,68,2,0,1,19
19773,68,2,1,2,19
19774,68,2,2,2,19
19775,68,2,3,2,19
19776,68,2,0,1,20
19777,68,2,1,1,20
19778,68,2,2,2,20
19779,68,2,3,2,20
19780,68,2,0,1,21
19781,68,2,1,1,21
19782,68,2,2,1,21
19783,68,2,3,1,21
19784,68,2,0,1,22
19785,68,2,1,1,22
19786,68,2,2,1,22
19787,68,2,3,1,22
19788,68,2,0,0,23
19789,68,2,1,1,23
19790,68,2,2,1,23
19791,68,2,3,1,23
19792,68,2,0,0,0
19793,68,2,1,0,0
19794,68,2,2,0,0
19795,68,2,3,0,0
19796,68,2,0,0,4
19797,68,2,1,0,4
19798,68,2,2,0,4
19799,68,2,3,0,4
19800,68,2,0,0,5
19801,68,2,1,0,5
19802,68,2,2,0,5
19803,68,2,3,0,5
19804,68,3,0,0,6
19805,68,3,1,1,6
19806,68,3,2,1,6
19807,68,3,3,1,6
19808,68,3,0,1,7
19809,68,3,1,2,7
19810,68,3,2,2,7
19811,68,3,3,2,7
19812,68,3,0,2,8
19813,68,3,1,2,8
19814,68,3,2,2,8
19815,68,3,3,2,8
19816,68,3,0,2,9
19817,68,3,1,2,9
19818,68,3,2,2,9
19819,68,3,3,2,9
19820,68,3,0,2,10
19821,68,3,1,2,10
19822,68,3,2,2,10
19823,68,3,3,2,10
19824,68,3,0,2,11
19825,68,3,1,2,11
19826,68,3,2,2,11
19827,68,3,3,2,11
19828,68,3,0,2,12
19829,68,3,1,2,12
19830,68,3,2,2,12
19831,68,3,3,2,12
19832,68,3,0,2,13
19833,68,3,1,2,13
19834,68,3,2,2,13
19835,68,3,3,2,13
19836,68,3,0,2,14
19837,68,3,1,2,14
19838,68,3,2,2,14
19839,68,3,3,2,14
19840,68,3,0,2,15
19841,68,3,1,2,15
19842,68,3,2,2,15
19843,68,3,3,2,15
19844,68,3,0,2,16
19845,68,3,1,2,16
19846,68,3,2,2,16
19847,68,3,3,2,16
19848,68,3,0,2,17
19849,68,3,1,2,17
19850,68,3,2,2,17
19851,68,3,3,2,17
19852,68,3,0,2,18
19853,68,3,1,2,18
19854,68,3,2,2,18
19855,68,3,3,2,18
19856,68,3,0,2,19
19857,68,3,1,2,19
19858,68,3,2,2,19
19859,68,3,3,2,19
19860,68,3,0,2,20
19861,68,3,1,2,20
19862,68,3,2,2,20
19863,68,3,3,2,20
19864,68,3,0,1,21
19865,68,3,1,1,21
19866,68,3,2,2,21
19867,68,3,3,2,21
19868,68,3,0,1,22
19869,68,3,1,1,22
19870,68,3,2,1,22
19871,68,3,3,1,22
19872,68,3,0,1,23
19873,68,3,1,1,23
19874,68,3,2,1,23
19875,68,3,3,1,23
19876,68,3,0,0,0
19877,68,3,1,0,0
19878,68,3,2,0,0
19879,68,3,3,0,0
19880,68,3,0,0,4
19881,68,3,1,0,4
19882,68,3,2,0,4
19883,68,3,3,0,4
19884,68,3,0,0,5
19885,68,3,1,0,5
19886,68,3,2,0,5
19887,68,3,3,0,5
19888,68,3,0,1,6
19889,68,3,1,1,6
19890,68,3,2,1,6
19891,68,3,3,1,6
19892,68,3,0,2,7
19893,68,3,1,2,7
19894,68,3,2,2,7
19895,68,3,3,2,7
19896,68,1,0,2,8
19897,68,1,1,2,8
19898,68,1,2,2,8
19899,68,1,3,2,8
19900,68,1,0,2,9
19901,68,1,1,2,9
19902,68,1,2,2,9
19903,68,1,3,2,9
19904,68,1,0,2,10
19905,68,1,1,2,10
19906,68,1,2,2,10
19907,68,1,3,2,10
19908,68,1,0,2,11
19909,68,1,1,2,11
19910,68,1,2,2,11
19911,68,1,3,2,11
19912,68,1,0,2,12
19913,68,1,1,2,12
19914,68,1,2,2,12
19915,68,1,3,2,12
19916,68,1,0,2,13
19917,68,1,1,2,13
19918,68,1,2,2,13
19919,68,1,3,2,13
19920,68,1,0,2,14
19921,68,1,1,2,14
19922,68,1,2,2,14
19923,68,1,3,2,14
19924,68,1,0,2,15
19925,68,1,1,2,15
19926,68,1,2,2,15
19927,68,1,3,2,15
19928,68,1,0,2,16
19929,68,1,1,2,16
19930,68,1,2,2,16
19931,68,1,3,2,16
19932,68,1,0,2,17
19933,68,1,1,2,17
19934,68,1,2,2,17
19935,68,1,3,2,17
19936,68,1,0,2,18
19937,68,1,1,2,18
19938,68,1,2,2,18
19939,68,1,3,2,18
19940,68,1,0,2,19
19941,68,1,1,2,19
19942,68,1,2,2,19
19943,68,1,3,2,19
19944,68,1,0,1,20
19945,68,1,1,1,20
19946,68,1,2,2,20
19947,68,1,3,2,20
19948,68,1,0,1,21
19949,68,1,1,1,21
19950,68,1,2,2,21
19951,68,1,3,1,21
19952,68,1,0,1,22
19953,68,1,1,1,22
19954,68,1,2,1,22
19955,68,1,3,1,22
19956,68,1,0,1,23
19957,68,1,1,1,23
19958,68,1,2,1,23
19959,68,1,3,1,23
19960,68,1,0,0,0
19961,68,1,1,0,0
19962,68,1,2,0,0
19963,68,1,3,0,0
19964,68,1,0,0,4
19965,68,1,1,0,4
19966,68,1,2,0,4
19967,68,1,3,0,4
19968,68,1,0,0,5
19969,68,1,1,0,5
19970,68,1,2,0,5
19971,68,1,3,0,5
19972,68,1,0,1,6
19973,68,1,1,1,6
19974,68,1,2,1,6
19975,68,1,3,1,6
19976,68,1,0,2,7
19977,68,1,1,2,7
19978,68,1,2,2,7
19979,68,1,3,2,7
19980,68,1,0,2,8
19981,68,1,1,2,8
19982,68,1,2,2,8
19983,68,1,3,2,8
19984,68,1,0,2,9
19985,68,1,1,2,9
19986,68,1,2,2,9
19987,68,1,3,2,9
19988,68,5,0,2,10
19989,68,5,1,2,10
19990,68,5,2,2,10
19991,68,5,3,2,10
19992,68,5,0,2,11
19993,68,5,1,2,11
19994,68,5,2,2,11
19995,68,5,3,2,11
19996,68,5,0,2,12
19997,68,5,1,2,12
19998,68,5,2,2,12
19999,68,5,3,2,12
20000,68,5,0,2,13
20001,68,5,1,2,13
20002,68,5,2,2,13
20003,68,5,3,2,13
20004,68,5,0,2,14
20005,68,5,1,2,14
20006,68,5,2,2,14
20007,68,5,3,2,14
20008,68,5,0,2,15
20009,68,5,1,2,15
20010,68,5,2,2,15
20011,68,5,3,2,15
20012,68,5,0,2,16
20013,68,5,1,2,16
20014,68,5,2,2,16
20015,68,5,3,2,16
20016,68,5,0,2,17
20017,68,5,1,2,17
20018,68,5,2,2,17
20019,68,5,3,2,17
20020,68,5,0,2,18
20021,68,5,1,2,18
20022,68,5,2,2,18
20023,68,5,3,2,18
20024,68,5,0,2,19
20025,68,5,1,2,19
20026,68,5,2,2,19
20027,68,5,3,2,19
20028,68,5,0,2,20
20029,68,5,1,2,20
20030,68,5,2,2,20
20031,68,5,3,2,20
20032,68,5,0,1,21
20033,68,5,1,2,21
20034,68,5,2,2,21
20035,68,5,3,2,21
20036,68,5,0,1,22
20037,68,5,1,1,22
20038,68,5,2,2,22
20039,68,5,3,2,22
20040,68,5,0,1,23
20041,68,5,1,1,23
20042,68,5,2,2,23
20043,68,5,3,1,23
20044,68,5,0,1,0
20045,68,5,1,1,0
20046,68,5,2,1,0
20047,68,5,3,1,0
20048,68,5,0,0,4
20049,68,5,1,0,4
20050,68,5,2,0,4
20051,68,5,3,0,4
20052,68,5,0,0,5
20053,68,5,1,0,5
20054,68,5,2,0,5
20055,68,5,3,0,5
20056,68,5,0,1,6
20057,68,5,1,1,6
20058,68,5,2,1,6
20059,68,5,3,1,6
20060,68,5,0,2,7
20061,68,5,1,2,7
20062,68,5,2,2,7
20063,68,5,3,2,7
20064,68,5,0,2,8
20065,68,5,1,2,8
20066,68,5,2,2,8
20067,68,5,3,2,8
20068,68,5,0,2,9
20069,68,5,1,2,9
20070,68,5,2,2,9
20071,68,5,3,2,9
20072,68,5,0,2,10
20073,68,5,1,2,10
20074,68,5,2,2,10
20075,68,5,3,2,10
20076,68,5,0,2,11
20077,68,5,1,2,11
20078,68,5,2,2,11
20079,68,5,3,2,11
20080,68,6,0,2,12
20081,68,6,1,2,12
20082,68,6,2,2,12
20083,68,6,3,2,12
20084,68,6,0,2,13
20085,68,6,1,2,13
20086,68,6,2,2,13
20087,68,6,3,2,13
20088,68,6,0,2,14
20089,68,6,1,2,14
20090,68,6,2,2,14
20091,68,6,3,2,14
20092,68,6,0,2,15
20093,68,6,1,2,15
20094,68,6,2,2,15
20095,68,6,3,2,15
20096,68,6,0,2,16
20097,68,6,1,2,16
20098,68,6,2,2,16
20099,68,6,3,2,16
20100,68,6,0,2,17
20101,68,6,1,2,17
20102,68,6,2,2,17
20103,68,6,3,2,17
20104,68,6,0,2,18
20105,68,6,1,2,18
20106,68,6,2,2,18
20107,68,6,3,2,18
20108,68,6,0,2,19
20109,68,6,1,2,19
20110,68,6,2,2,19
20111,68,6,3,2,19
20112,68,6,0,2,20
20113,68,6,1,2,20
20114,68,6,2,2,20
20115,68,6,3,2,20
20116,68,6,0,1,21
20117,68,6,1,2,21
20118,68,6,2,2,21
20119,68,6,3,2,21
20120,68,6,0,1,22
20121,68,6,1,2,22
20122,68,6,2,2,22
20123,68,6,3,2,22
20124,68,6,0,1,23
20125,68,6,1,1,23
20126,68,6,2,2,23
20127,68,6,3,1,23
20128,68,6,0,1,0
20129,68,6,1,1,0
20130,68,6,2,1,0
20131,68,6,3,1,0
20132,68,6,0,0,4
20133,68,6,1,0,4
20134,68,6,2,0,4
20135,68,6,3,0,4
20136,68,6,0,0,5
20137,68,6,1,0,5
20138,68,6,2,0,5
20139,68,6,3,0,5
20140,68,6,0,0,6
20141,68,6,1,0,6
20142,68,6,2,0,6
20143,68,6,3,0,6
20144,68,6,0,0,7
20145,68,6,1,0,7
20146,68,6,2,0,7
20147,68,6,3,0,7
20148,68,6,0,0,8
20149,68,6,1,0,8
20150,68,6,2,0,8
20151,68,6,3,0,8
20152,68,6,0,0,9
20153,68,6,1,0,9
20154,68,6,2,0,9
20155,68,6,3,0,9
20156,68,6,0,0,10
20157,68,6,1,1,10
20158,68,6,2,1,10
20159,68,6,3,1,10
20160,68,6,0,1,11
20161,68,6,1,1,11
20162,68,6,2,1,11
20163,68,6,3,1,11
20164,68,6,0,1,12
20165,68,6,1,1,12
20166,68,6,2,1,12
20167,68,6,3,1,12
20168,68,6,0,1,13
20169,68,6,1,1,13
20170,68,6,2,1,13
20171,68,6,3,1,13
20172,68,4,0,1,14
20173,68,4,1,1,14
20174,68,4,2,1,14
20175,68,4,3,1,14
20176,68,4,0,1,15
20177,68,4,1,1,15
20178,68,4,2,1,15
20179,68,4,3,1,15
20180,68,4,0,1,16
20181,68,4,1,1,16
20182,68,4,2,1,16
20183,68,4,3,1,16
20184,68,4,0,1,17
20185,68,4,1,1,17
20186,68,4,2,1,17
20187,68,4,3,1,17
20188,68,4,0,1,18
20189,68,4,1,1,18
20190,68,4,2,1,18
20191,68,4,3,1,18
20192,68,4,0,1,19
20193,68,4,1,1,19
20194,68,4,2,1,19
20195,68,4,3,1,19
20196,68,4,0,1,20
20197,68,4,1,1,20
20198,68,4,2,1,20
20199,68,4,3,1,20
20200,68,4,0,1,21
20201,68,4,1,1,21
20202,68,4,2,1,21
20203,68,4,3,1,21
20204,68,4,0,1,22
20205,68,4,1,1,22
20206,68,4,2,1,22
20207,68,4,3,1,22
20208,68,4,0,0,23
20209,68,4,1,0,23
20210,68,4,2,1,23
20211,68,4,3,0,23
20212,68,4,0,0,0
20213,68,4,1,0,0
20214,68,4,2,0,0
20215,68,4,3,0,0
20216,68,4,0,0,4
20217,68,4,1,0,4
20218,68,4,2,0,4
20219,68,4,3,0,4
20220,68,4,0,0,5
20221,68,4,1,0,5
20222,68,4,2,0,5
20223,68,4,3,0,5
20224,68,4,0,0,6
20225,68,4,1,0,6
20226,68,4,2,0,6
20227,68,4,3,0,6
20228,68,4,0,0,7
20229,68,4,1,0,7
20230,68,4,2,0,7
20231,68,4,3,0,7
20232,68,4,0,0,8
20233,68,4,1,0,8
20234,68,4,2,1,8
20235,68,4,3,1,8
20236,68,4,0,1,9
20237,68,4,1,1,9
20238,68,4,2,1,9
20239,68,4,3,1,9
20240,68,4,0,1,10
20241,68,4,1,1,10
20242,68,4,2,1,10
20243,68,4,3,1,10
20244,68,4,0,1,11
20245,68,4,1,1,11
20246,68,4,2,2,11
20247,68,4,3,1,11
20248,68,4,0,1,12
20249,68,4,1,1,12
20250,68,4,2,2,12
20251,68,4,3,1,12
20252,68,4,0,1,13
20253,68,4,1,1,13
20254,68,4,2,2,13
20255,68,4,3,2,13
20256,68,4,0,1,14
20257,68,4,1,2,14
20258,68,4,2,2,14
20259,68,4,3,2,14
20260,68,4,0,1,15
20261,68,4,1,2,15
20262,68,4,2,2,15
20263,68,4,3,2,15
20264,68,0,0,1,16
20265,68,0,1,2,16
20266,68,0,2,2,16
20267,68,0,3,2,16
20268,68,0,0,1,17
20269,68,0,1,2,17
20270,68,0,2,2,17
20271,68,0,3,2,17
20272,68,0,0,1,18
20273,68,0,1,1,18
20274,68,0,2,2,18
20275,68,0,3,2,18
20276,68,0,0,1,19
20277,68,0,1,1,19
20278,68,0,2,2,19
20279,68,0,3,1,19
20280,68,0,0,1,20
20281,68,0,1,1,20
20282,68,0,2,2,20
20283,68,0,3,1,20
20284,68,0,0,1,21
20285,68,0,1,1,21
20286,68,0,2,1,21
20287,68,0,3,1,21
20288,68,0,0,1,22
20289,68,0,1,1,22
20290,68,0,2,1,22
20291,68,0,3,1,22
20292,68,0,0,0,23
20293,68,0,1,0,23
20294,68,0,2,1,23
20295,68,0,3,1,23
20296,68,0,0,0,0
20297,68,0,1,0,0
20298,68,0,2,0,0
20299,68,0,3,0,0
20300,32,2,0,0,4
20301,32,2,1,0,4
20302,32,2,2,0,4
20303,32,2,3,0,4
20304,32,2,0,0,5
20305,32,2,1,0,5
20306,32,2,2,0,5
20307,32,2,3,0,5
20308,32,2,0,0,6
20309,32,2,1,0,6
20310,32,2,2,0,6
20311,32,2,3,0,6
20312,32,2,0,0,7
20313,32,2,1,1,7
20314,32,2,2,1,7
20315,32,2,3,1,7
20316,32,2,0,1,8
20317,32,2,1,1,8
20318,32,2,2,1,8
20319,32,2,3,1,8
20320,32,2,0,1,9
20321,32,2,1,1,9
20322,32,2,2,2,9
20323,32,2,3,1,9
20324,32,2,0,1,10
20325,32,2,1,1,10
20326,32,2,2,2,10
20327,32,2,3,1,10
20328,32,2,0,1,11
20329,32,2,1,1,11
20330,32,2,2,2,11
20331,32,2,3,1,11
20332,32,2,0,1,12
20333,32,2,1,1,12
20334,32,2,2,2,12
20335,32,2,3,1,12
20336,32,2,0,1,13
20337,32,2,1,1,13
20338,32,2,2,2,13
20339,32,2,3,2,13
20340,32,2,0,2,14
20341,32,2,1,2,14
20342,32,2,2,2,14
20343,32,2,3,2,14
20344,32,2,0,2,15
20345,32,2,1,2,15
20346,32,2,2,2,15
20347,32,2,3,2,15
20348,32,2,0,2,16
20349,32,2,1,2,16
20350,32,2,2,2,16
20351,32,2,3,2,16
20352,32,2,0,2,17
20353,32,2,1,2,17
20354,32,2,2,2,17
20355,32,2,3,2,17
20356,32,2,0,2,18
20357,32,2,1,2,18
20358,32,2,2,2,18
20359,32,2,3,2,18
20360,32,2,0,2,19
20361,32,2,1,2,19
20362,32,2,2,2,19
20363,32,2,3,2,19
20364,32,2,0,2,20
20365,32,2,1,2,20
20366,32,2,2,2,20
20367,32,2,3,2,20
20368,32,2,0,1,21
20369,32,2,1,2,21
20370,32,2,2,2,21
20371,32,2,3,2,21
20372,32,2,0,1,22
20373,32,2,1,1,22
20374,32,2,2,1,22
20375,32,2,3,1,22
20376,32,2,0,0,23
20377,32,2,1,0,23
20378,32,2,2,1,23
20379,32,2,3,1,23
20380,32,2,0,0,0
20381,32,2,1,0,0
20382,32,2,2,0,0
20383,32,2,3,0,0
20384,32,2,0,0,1
20385,32,2,1,0,1
20386,32,2,2,0,1
20387,32,2,3,0,1
20388,32,2,0,0,2
20389,32,2,1,0,2
20390,32,2,2,0,2
20391,32,2,3,0,2
20392,32,3,0,0,3
20393,32,3,1,0,3
20394,32,3,2,0,3
20395,32,3,3,0,3
20396,32,3,0,0,4
20397,32,3,1,0,4
20398,32,3,2,0,4
20399,32,3,3,0,4
20400,32,3,0,0,5
20401,32,3,1,0,5
20402,32,3,2,0,5
20403,32,3,3,0,5
20404,32,3,0,0,6
20405,32,3,1,0,6
20406,32,3,2,0,6
20407,32,3,3,0,6
20408,32,3,0,1,7
20409,32,3,1,1,7
20410,32,3,2,2,7
20411,32,3,3,1,7
20412,32,3,0,1,8
20413,32,3,1,2,8
20414,32,3,2,2,8
20415,32,3,3,2,8
20416,32,3,0,1,9
20417,32,3,1,2,9
20418,32,3,2,2,9
20419,32,3,3,2,9
20420,32,3,0,1,10
20421,32,3,1,1,10
20422,32,3,2,2,10
20423,32,3,3,2,10
20424,32,3,0,1,11
20425,32,3,1,1,11
20426,32,3,2,2,11
20427,32,3,3,1,11
20428,32,3,0,1,12
20429,32,3,1,1,12
20430,32,3,2,2,12
20431,32,3,3,2,12
20432,32,3,0,1,13
20433,32,3,1,2,13
20434,32,3,2,2,13
20435,32,3,3,2,13
20436,32,3,0,2,14
20437,32,3,1,2,14
20438,32,3,2,2,14
20439,32,3,3,2,14
20440,32,3,0,2,15
20441,32,3,1,2,15
20442,32,3,2,2,15
20443,32,3,3,2,15
20444,32,3,0,2,16
20445,32,3,1,2,16
20446,32,3,2,2,16
20447,32,3,3,2,16
20448,32,3,0,2,17
20449,32,3,1,2,17
20450,32,3,2,2,17
20451,32,3,3,2,17
20452,32,3,0,2,18
20453,32,3,1,2,18
20454,32,3,2,2,18
20455,32,3,3,2,18
20456,32,3,0,2,19
20457,32,3,1,2,19
20458,32,3,2,2,19
20459,32,3,3,2,19
20460,32,3,0,2,20
20461,32,3,1,2,20
20462,32,3,2,2,20
20463,32,3,3,2,20
20464,32,3,0,2,21
20465,32,3,1,2,21
20466,32,3,2,2,21
20467,32,3,3,2,21
20468,32,3,0,1,22
20469,32,3,1,1,22
20470,32,3,2,2,22
20471,32,3,3,1,22
20472,32,3,0,0,23
20473,32,3,1,0,23
20474,32,3,2,1,23
20475,32,3,3,1,23
20476,32,3,0,0,0
20477,32,3,1,0,0
20478,32,3,2,0,0
20479,32,3,3,0,0
20480,32,3,0,0,1
20481,32,3,1,0,1
20482,32,3,2,0,1
20483,32,3,3,0,1
20484,32,1,0,0,2
20485,32,1,1,0,2
20486,32,1,2,0,2
20487,32,1,3,0,2
20488,32,1,0,0,3
20489,32,1,1,0,3
20490,32,1,2,0,3
20491,32,1,3,0,3
20492,32,1,0,0,4
20493,32,1,1,0,4
20494,32,1,2,0,4
20495,32,1,3,0,4
20496,32,1,0,0,5
20497,32,1,1,0,5
20498,32,1,2,0,5
20499,32,1,3,0,5
20500,32,1,0,0,6
20501,32,1,1,0,6
20502,32,1,2,0,6
20503,32,1,3,0,6
20504,32,1,0,1,7
20505,32,1,1,1,7
20506,32,1,2,2,7
20507,32,1,3,1,7
20508,32,1,0,1,8
20509,32,1,1,2,8
20510,32,1,2,2,8
20511,32,1,3,2,8
20512,32,1,0,1,9
20513,32,1,1,1,9
20514,32,1,2,2,9
20515,32,1,3,2,9
20516,32,1,0,1,10
20517,32,1,1,1,10
20518,32,1,2,2,10
20519,32,1,3,1,10
20520,32,1,0,1,11
20521,32,1,1,1,11
20522,32,1,2,2,11
20523,32,1,3,1,11
20524,32,1,0,1,12
20525,32,1,1,1,12
20526,32,1,2,2,12
20527,32,1,3,2,12
20528,32,1,0,2,13
20529,32,1,1,2,13
20530,32,1,2,2,13
20531,32,1,3,2,13
20532,32,1,0,2,14
20533,32,1,1,2,14
20534,32,1,2,2,14
20535,32,1,3,2,14
20536,32,1,0,2,15
20537,32,1,1,2,15
20538,32,1,2,2,15
20539,32,1,3,2,15
20540,32,1,0,2,16
20541,32,1,1,2,16
20542,32,1,2,2,16
20543,32,1,3,2,16
20544,32,1,0,2,17
20545,32,1,1,2,17
20546,32,1,2,2,17
20547,32,1,3,2,17
20548,32,1,0,2,18
20549,32,1,1,2,18
20550,32,1,2,2,18
20551,32,1,3,2,18
20552,32,1,0,2,19
20553,32,1,1,2,19
20554,32,1,2,2,19
20555,32,1,3,2,19
20556,32,1,0,2,20
20557,32,1,1,2,20
20558,32,1,2,2,20
20559,32,1,3,2,20
20560,32,1,0,2,21
20561,32,1,1,2,21
20562,32,1,2,2,21
20563,32,1,3,2,21
20564,32,1,0,1,22
20565,32,1,1,1,22
20566,32,1,2,2,22
20567,32,1,3,1,22
20568,32,1,0,0,23
20569,32,1,1,0,23
20570,32,1,2,1,23
20571,32,1,3,1,23
20572,32,1,0,0,0
20573,32,1,1,0,0
20574,32,1,2,0,0
20575,32,1,3,0,0
20576,32,5,0,0,1
20577,32,5,1,0,1
20578,32,5,2,0,1
20579,32,5,3,0,1
20580,32,5,0,0,2
20581,32,5,1,0,2
20582,32,5,2,0,2
20583,32,5,3,0,2
20584,32,5,0,0,3
20585,32,5,1,0,3
20586,32,5,2,0,3
20587,32,5,3,0,3
20588,32,5,0,0,4
20589,32,5,1,0,4
20590,32,5,2,0,4
20591,32,5,3,0,4
20592,32,5,0,0,5
20593,32,5,1,0,5
20594,32,5,2,0,5
20595,32,5,3,0,5
20596,32,5,0,0,6
20597,32,5,1,0,6
20598,32,5,2,1,6
20599,32,5,3,0,6
20600,32,5,0,1,7
20601,32,5,1,1,7
20602,32,5,2,1,7
20603,32,5,3,1,7
20604,32,5,0,1,8
20605,32,5,1,2,8
20606,32,5,2,2,8
20607,32,5,3,2,8
20608,32,5,0,1,9
20609,32,5,1,2,9
20610,32,5,2,2,9
20611,32,5,3,2,9
20612,32,5,0,1,10
20613,32,5,1,1,10
20614,32,5,2,2,10
20615,32,5,3,2,10
20616,32,5,0,1,11
20617,32,5,1,1,11
20618,32,5,2,2,11
20619,32,5,3,1,11
20620,32,5,0,1,12
20621,32,5,1,1,12
20622,32,5,2,2,12
20623,32,5,3,1,12
20624,32,5,0,1,13
20625,32,5,1,2,13
20626,32,5,2,2,13
20627,32,5,3,2,13
20628,32,5,0,2,14
20629,32,5,1,2,14
20630,32,5,2,2,14
20631,32,5,3,2,14
20632,32,5,0,2,15
20633,32,5,1,2,15
20634,32,5,2,2,15
20635,32,5,3,2,15
20636,32,5,0,2,16
20637,32,5,1,2,16
20638,32,5,2,2,16
20639,32,5,3,2,16
20640,32,5,0,2,17
20641,32,5,1,2,17
20642,32,5,2,2,17
20643,32,5,3,2,17
20644,32,5,0,2,18
20645,32,5,1,2,18
20646,32,5,2,2,18
20647,32,5,3,2,18
20648,32,5,0,2,19
20649,32,5,1,2,19
20650,32,5,2,2,19
20651,32,5,3,2,19
20652,32,5,0,2,20
20653,32,5,1,2,20
20654,32,5,2,2,20
20655,32,5,3,2,20
20656,32,5,0,2,21
20657,32,5,1,2,21
20658,32,5,2,2,21
20659,32,5,3,2,21
20660,32,5,0,1,22
20661,32,5,1,1,22
20662,32,5,2,2,22
20663,32,5,3,2,22
20664,32,5,0,1,23
20665,32,5,1,1,23
20666,32,5,2,1,23
20667,32,5,3,1,23
20668,32,6,0,0,0
20669,32,6,1,0,0
20670,32,6,2,0,0
20671,32,6,3,0,0
20672,32,6,0,0,1
20673,32,6,1,0,1
20674,32,6,2,0,1
20675,32,6,3,0,1
20676,32,6,0,0,2
20677,32,6,1,0,2
20678,32,6,2,0,2
20679,32,6,3,0,2
20680,32,6,0,0,3
20681,32,6,1,0,3
20682,32,6,2,0,3
